id_disciplina;id_unidade;codigo;nome;nivel;id_tipo_componente;id_curso;id_modalidade_educacao;ch_teorico;ch_pratico;ch_total
12338;521;1007201;DESENVOLVIMENTO RÁPIDO DE SOFTWARE;G;2;61750;1;36;0;36
12337;402;JAG0306;TÓPICOS ESPECIAIS EM EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;S;2;;2;0;30;30
12336;402;JAG0305;JUVENTUDE, TRABALHO  E ESCOLA;S;2;;2;0;30;30
12333;229;8025083;LIBRAS;G;2;;1;36;0;36
12332;229;8025081;INGLÊS APLICADO À GASTRONOMIA;G;2;711896;1;36;0;36
12331;428;AEEG002;ATENDIMENTO EDUCACIONAL ESPECIALIZADO GRADUAÇÃO;G;1;181099;1;40;0;44
12330;798;RAA0011;ESTÁGIO CURRICULAR SUPERVISIONADO OBRIGATÓRIO II - GESTÃO E CONTEXTOS II;G;2;3449550;2;0;0;60
12329;798;RAA0006;ESTÁGIO CURRICULAR SUPERVISIONADO OBRIGATÓRIO I - GESTÃO E CONTEXTOS;G;2;3449550;2;0;0;60
12328;798;RAA0004;POLÍTICAS, GESTÃO E ORGANIZAÇÃO DA EDUCAÇÃO;G;2;3449550;2;0;0;36
12327;798;RAA0010;DIDÁTICA, CURRÍCULO E ORGANIZAÇÃO DO TRABALHO PEDAGÓGICO;G;2;;2;0;0;36
12326;798;RAA0001;AMBIENTAÇÃO AO AVEA;G;2;3449550;2;0;0;36
12325;856;JAG0303;PRÁTICA DE PESQUISA ORIENTADA II;S;2;;1;30;0;30
12324;856;JAG0302;PRÁTICA DE ENSINO ORIENTADA II;S;2;;1;60;0;60
12323;856;JAG0301;REDAÇÃO DE PROJETO DE PESQUISA II;S;2;;1;30;0;30
12322;189;AEE00T;ATENDIMENTO EDUCACIONAL ESPECIALIZADO TÉCNICO;N;1;2399342;1;40;0;40
12317;203;DPE0260;TRABALHO DE CONCLUSÃO DE CURSO II;L;2;4206460;1;0;0;1
12316;203;DPE0259;TRABALHO DE CONCLUSÃO DE CURSO I;L;2;4206460;1;0;0;1
12315;203;DPE0258;TRABALHO DE CONCLUSÃO DE CURSO (TCC);L;2;3673485;3;0;0;1
12314;189;AEE00G;ATENDIMENTO EDUCACIONAL ESPECIALIZADO GRADUAÇÃO;G;1;283043;1;40;0;44
12313;524;1013233;ESTÁGIO SUPERVISIONADO OBRIGATÓRIO;G;1;266343;1;0;0;300
12312;522;1011133;ESTÁGIO CURRICULAR SUPERVISIONADO;G;1;283043;1;0;0;200
12311;520;1012136;ESTÁGIO CURRICULAR SUPERVISIONADO;G;1;;1;0;0;200
12310;708;5014093;ACESSÓRIOS, ACABAMENTOS E MATÉRIAS PRIMAS PARA MÓVEIS;G;2;62602;1;36;0;36
12309;619;9025059;ANATOMIA E FISIOLOGIA ANIMAL COMPARADA;G;2;77498;1;36;0;36
12308;349;AEETPS;ATENDIMENTO EDUCACIONAL ESPECIALIZADO SUBSEQUENTE;T;1;485725;1;40;0;40
12307;349;AEESLB;ATENDIMENTO EDUCACIONAL ESPECIALIZADO GRADUAÇÃO;G;1;;1;40;0;44
12306;766;11008116;ELETIVA VII;G;2;2245174;1;36;0;36
12305;766;11008115;ELETIVA VI;G;2;2245174;1;36;0;36
12304;766;11008114;ELETIVA V;G;2;2245174;1;36;0;36
12303;766;11008113;ELETIVA IV;G;2;2245174;1;36;0;36
12302;766;11008112;ELETIVA III;G;2;2245174;1;36;0;36
12301;766;11008111;ELETIVA II;G;2;2245174;1;36;0;36
12300;766;11008110;ELETIVA I;G;2;2245174;1;36;0;36
12299;766;11008109;HISTOLOGIA VETERINÁRIA APLICADA;G;2;2245174;1;36;0;36
12298;619;9025058;ETOLOGIA;G;2;77498;1;36;0;36
12297;708;5014092;DETALHAMENTO DE MOBILIÁRIO;G;2;62602;1;36;0;36
12296;583;818121;MATEMÁTICA FINANCEIRA II;G;2;69246;1;36;0;36
12295;597;7011082;PROGRAMAÇÃO COM SOFTWARE LIVRE;G;2;62797;1;36;0;36
12294;582;8020063;PROGRAMA DE FORMAÇÃO EM REDES - NET ACADEMY;G;2;66658;1;36;0;36
12293;582;802062;INTRODUÇÃO A DESIGN THINKING;G;2;66658;1;36;0;36
12292;596;7011100;TÓPICOS AVANÇADOS DE PRODUÇÃO FORRAGEIRA;G;2;62798;1;36;0;36
12291;618;9026059;INTRODUÇÃO À FITOQUÍMICA;G;2;78384;1;36;0;36
12290;706;9033032;LÍNGUA ESTRANGEIRA INSTRUMENTAL;G;2;69827;1;36;0;36
12289;798;CAA0016;ESTÁGIO CURRICULAR SUPERVISIONADO OBRIGATÓRIO III  DOCÊNCIA NA EDUCAÇÃO BÁSICA, PROFISSIONAL, TÉCNICA E TECNOLÓGICA I;G;2;3449550;2;0;0;90
12288;617;9022052;MÉTODOS ÁGEIS PARA DESENVOLVIMENTO DE SOFTWARE;G;2;76320;1;36;0;36
12287;617;9022051;TÓPICOS AVANÇADOS PL/SQL;G;2;76320;1;36;0;36
12286;706;9033037;SOFTWARES APLICADOS À EXPERIMENTAÇÃO VEGETAL;G;2;69827;1;36;0;36
12285;692;AEE;ATENDIMENTO EDUCACIONAL ESPECIALIZADO;G;1;;1;24;0;30
12284;388;02AEESER;ATIVIDADE EDUCACIONAL ESPECIALIZADA;T;1;2627321;1;20;0;20
12279;428;AEEG001;ATENDIMENTO EDUCACIONAL ESPECIALIZADO GRADUAÇÃO;G;1;181099;1;40;0;44
12278;564;5012078;SIMULAÇÃO EMPRESARIAL;G;2;62474;1;36;0;36
12277;564;5012077;GESTÃO ESTRATÉGICA E PERFORMANCE ORGANIZACIONAL;G;2;62474;1;36;0;36
12276;625;02AEECN;ATIVIDADE INTEGRADORA DE FORMAÇÃO;G;1;298256;1;40;0;44
12275;692;AEEG;ATENDIMENTO EDUCACIONAL ESPECIALIZADO GRADUAÇÃO;G;1;672897;1;40;0;44
12273;524;1013235;TÓPICOS AVANÇADOS EM BEM-ESTAR ANIMAL;G;2;266343;1;36;0;36
12272;583;818110;ATIVIDADES COMPLEMENTARES DE CURSO;G;1;69246;1;0;0;200
12271;581;8024092;ATIVIDADES COMPLEMENTARES DE CURSO;G;1;80461;1;0;0;160
12270;895;LMTEAD62;ATIVIDADES COMPLEMENTARES;G;1;;2;0;0;200
12269;895;LMTEAD61;VARIÁVEIS COMPLEXAS;G;2;;2;0;0;30
12268;895;LMTEAD60;PROBABILIDADE;G;2;;2;0;0;30
12267;895;LMTEAD59;MODELAGEM MATEMÁTICA;G;2;;2;0;0;30
12266;895;LMTEAD58;MATEMÁTICA FINANCEIRA II;G;2;;2;0;0;30
12265;895;LMTEAD57;DIVERSIDADE E EDUCAÇÃO INCLUSIVA II;G;2;;2;0;0;30
12264;895;LMTEAD56;TECNOLOGIAS DA INFORMAÇÃO E COMUNICAÇÃO II;G;2;;2;0;0;30
12263;895;LMTEAD55;LIBRAS II;G;2;;2;0;0;30
12262;895;LMTEAD54;INDISCIPLINA E MEDIAÇÃO DE CONFLITOS EM SALA DE AULA;G;2;;2;0;0;30
12261;895;LMTEAD53;O PROFESSOR E A GESTÃO DEMOCRÁTICA;G;2;;2;0;0;30
12260;895;LMTEAD52;PECC - PRÁTICA DE ENSINO DE MATEMÁTICA VIII;G;2;;2;0;0;50
12259;895;LMTEAD51;ESTÁGIO CURRICULAR SUPERVISIONADO IV;G;2;;2;0;0;100
12258;895;LMTEAD50;ELETIVA ESPECÍFICA;G;2;;2;0;0;30
12257;895;LMTEAD49;TÓPICOS DE FÍSICA ELEMENTAR;G;2;;2;0;0;75
12256;895;LMTEAD48;FUNDAMENTOS DE ANÁLISE MATEMÁTICA;G;2;;2;0;0;75
12255;895;LMTEAD47;SABERES DOCENTES E FORMAÇÃO CONTINUADA;G;2;;2;0;0;75
12254;895;LMTEAD46;PECC - PRÁTICA DE ENSINO DE MATEMÁTICA VII;G;2;;2;0;0;50
12253;895;LMTEAD45;ESTÁGIO CURRICULAR SUPERVISIONADO III;G;2;;2;0;0;100
12252;895;LMTEAD44;MATEMÁTICA FINANCEIRA;G;2;;2;0;0;45
12251;895;LMTEAD43;CÁLCULO NUMÉRICO;G;2;;2;0;0;75
12250;895;LMTEAD42;HISTÓRIA E FILOSOFIA DA MATEMÁTICA;G;2;;2;0;0;60
12249;895;LMTEAD41;EQUAÇÕES DIFERENCIAIS ORDINÁRIAS;G;2;;2;0;0;75
12248;895;LMTEAD40;ELETIVA PEDAGÓGICA;G;2;;2;0;0;30
12247;895;LMTEAD39;PECC - PRÁTICA DE ENSINO DE MATEMÁTICA VI;G;2;;2;0;0;50
12246;895;LMTEAD38;ESTÁGIO CURRICULAR SUPERVISIONADO II;G;2;;2;0;0;100
12245;895;LMTEAD37;CÁLCULO DIFERENCIAL E INTEGRAL IV;G;2;;2;0;0;75
12244;895;LMTEAD36;ÁLGEBRA LINEAR II;G;2;;2;0;0;75
12243;895;LMTEAD35;LIBRAS I;G;2;;2;0;0;45
12242;895;LMTEAD34;DIVERSIDADE E EDUCAÇÃO INCLUSIVA;G;2;;2;0;0;75
12241;895;LMTEAD33;PRÁTICA DE ENSINO DE MATEMÁTICA V;G;2;;2;0;0;50
12240;895;LMTEAD32;ESTÁGIO CURRICULAR SUPERVISIONADO I;G;2;;2;0;0;100
12239;895;LMTEAD31;CÁLCULO DIFERENCIAL E INTEGRAL III;G;2;;2;0;0;75
12238;895;LMTEAD30;FUNDAMENTOS DE ÁLGEBRA;G;2;;2;0;0;75
12237;895;LMTEAD29;METODOLOGIAS DO ENSINO DE MATEMÁTICA II;G;2;;2;0;0;75
12236;895;LMTEAD28;EDUCAÇÃO PROFISSIONAL E EDUCAÇÃO DE JOVENS E ADULTOS;G;2;;2;0;0;75
12235;895;LMTEAD27;PECC - PRÁTICA DE ENSINO DE MATEMÁTICA IV;G;2;;2;0;0;50
12234;895;LMTEAD26;GEOMETRIA ESPACIAL;G;2;;2;0;0;75
12233;895;LMTEAD25;CÁLCULO DIFERENCIAL E INTEGRAL II;G;2;;2;0;0;75
12232;895;LMTEAD24;ESTATÍSTICA BÁSICA;G;2;;2;0;0;75
12231;895;LMTEAD23;MATEMÁTICA DISCRETA;G;2;;2;0;0;75
12230;895;LMTEAD22;METODOLOGIAS DO ENSINO DE MATEMÁTICA I;G;2;;2;0;0;45
12229;895;LMTEAD21;PECC - PRÁTICA DE ENSINO DE MATEMÁTICA III;G;2;;2;0;0;50
12228;895;LMTEAD20;CÁLCULO DIFERENCIAL E INTEGRAL I;G;2;;2;0;0;75
12227;895;LMTEAD19;GEOMETRIA PLANA;G;2;;2;0;0;75
12226;895;LMTEAD18;ÁLGEBRA LINEAR I;G;2;;2;0;0;45
12225;895;LMTEAD17;FUNDAMENTOS DE MATEMÁTICA ELEMENTAR III;G;2;;2;0;0;60
12224;895;LMTEAD16;DIDÁTICA, CURRÍCULO E ORGANIZAÇÃO DO TRABALHO PEDAGÓGICO;G;2;;2;0;0;75
12223;895;LMTEAD15;POLÍTICAS, GESTÃO E ORGANIZAÇÃO DA EDUCAÇÃO;G;2;;2;0;0;75
12222;895;LMTEAD14;PECC - PRÁTICA DE ENSINO DE MATEMÁTICA II;G;2;;2;0;0;50
12221;895;LMTEAD13;METODOLOGIA CIENTÍFICA;G;2;;2;0;0;30
12220;895;LMTEAD12;TECNOLOGIAS DA INFORMAÇÃO E DA COMUNICAÇÃO;G;2;;2;0;0;45
12219;895;LMTEAD11;GEOMETRIA ANALÍTICA;G;2;;2;0;0;75
12218;895;LMTEAD10;FUNDAMENTOS DE MATEMÁTICA ELEMENTAR II;G;2;;2;0;0;75
12217;895;LMTEAD09;PSICOLOGIA DA EDUCAÇÃO;G;2;;2;0;0;60
12216;895;LMTEAD08;SOCIOLOGIA DA EDUCAÇÃO;G;2;;2;0;0;45
12215;895;LMTEAD03;FUNDAMENTOS DE MATEMÁTICA ELEMENTAR I;G;2;;2;0;0;75
12214;895;LMTEAD07;PECC - PRÁTICA DE ENSINO DE MATEMÁTICA I;G;2;;2;0;0;50
12213;895;LMTEAD06;LEITURA E PRODUÇÃO TEXTUAL;G;2;;2;0;0;30
12212;895;LMTEAD05;AMBIENTAÇÃO AO AMBIENTE VIRTUAL DE ENSINO E APRENDIZAGEM;G;2;;2;0;0;30
12211;895;LMTEAD04;MATEMÁTICA BÁSICA;G;2;;2;0;0;75
12210;582;8023163;TÓPICOS AVANÇADOS EM SERVIÇOS DE REDES;G;2;66658;1;40;0;40
12209;895;LMTEAD02;FILOSOFIA DA EDUCAÇÃO;G;2;;2;0;0;45
12208;895;LMTEAD01;HISTÓRIA DA EDUCAÇÃO BRASILEIRA;G;2;;2;0;0;45
12207;582;8023162;ATIVIDADES COMPLEMENTARES DE CURSO;G;1;66658;1;0;0;300
12206;582;8023161;ELETIVA II;G;2;66658;1;36;0;36
12205;582;8023160;ELETIVA I;G;2;;1;36;0;36
12204;521;1007200;FUNDAMENTOS DE PROJETOS APLICADOS;G;2;61750;1;36;0;36
12203;269;5019047;QUÍMICA GERAL E ANALÍTICA;N;2;3771751;1;67;0;80
12202;269;5019046;INTRODUÇÃO À TECNOLOGIA DE ALIMENTOS;N;2;3771751;1;67;0;80
12201;269;5019045;INFORMÁTICA;N;2;3771751;1;67;0;80
12200;269;5019044;GEOGRAFIA;N;2;3771751;1;67;0;80
12199;269;5019043;FILOSOFIA;N;2;3771751;1;34;0;40
12198;269;5019042;SOCIOLOGIA;N;2;3771751;1;34;0;40
12197;269;5019041;HISTÓRIA;N;2;3771751;1;34;0;40
12196;269;5019040;BIOLOGIA;N;2;3771751;1;67;0;80
12195;269;5019039;MATEMATICA;N;2;3771751;1;67;0;80
12194;269;5019038;EDUCAÇÃO FISICA;N;2;3771751;1;67;0;80
12193;269;5019037;ARTE;N;2;3771751;1;34;0;40
12192;269;5019036;LINGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;3771751;1;67;0;80
12191;269;5019034;GESTÃO AMBIENTAL E TRATAMENTO DE RESÍDUOS;N;2;3771751;1;34;0;40
12190;269;5019033;CONTROLE DE QUALIDADE E HIGIENIZAÇÃO NA INDÚSTRIA DE ALIMENTOS;N;2;3771751;1;102;0;120
12189;269;5019032;ADMINISTRAÇÃO, EMPREENDEDORISMO E MARKETING;N;2;3771751;1;34;0;40
12188;269;5019031;TECNOLOGIA DE LEITES E DERIVADOS;N;2;3771751;1;102;0;120
12187;269;5019030;TECNOLOGIA DE GLICIDIOS E LIPIDIOS;N;2;3771751;1;34;0;40
12186;269;5019029;TECNOLOGIA DE CARNES E DERIVADOS;N;2;3771751;1;102;0;120
12185;269;5019028;FILOSOFIA;N;2;3771751;1;34;0;40
12184;269;5019027;SOCIOLOGIA;N;2;3771751;1;34;0;40
12183;269;5019026;BIOLOGIA;N;2;3771751;1;34;0;40
12182;269;5019025;FÍSICA;N;2;3771751;1;67;0;80
12181;269;5019024;LÍNGUA INGLESA;N;2;;1;34;0;40
12180;269;5019023;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;N;2;3771751;1;67;0;80
12179;269;5019022;TECNOLOGIA DE BEBIDAS;N;2;3771751;1;34;0;40
12178;269;5019021;ANÁLISE SENSORIAL;N;2;3771751;1;34;0;40
12177;269;5019020;TECNOLOGIA DE CEREAIS, MASSAS E PANIFÍCIOS;N;2;3771751;1;67;0;80
12176;269;5019019;TECNOLOGIA DE FRUTAS E HORTALIÇAS;N;2;3771751;1;102;0;120
12175;269;5019018;MICROBIOLOGIA E CONSERVAÇÃO DE ALIMENTOS;N;2;3771751;1;102;0;120
12174;269;5019017;QUIMICA E BIOQUIMICA DE ALIMENTOS;N;2;3771751;1;134;0;160
12173;269;5019016;FILOSOFIA;N;2;3771751;1;34;0;40
12172;269;5019015;SOCIOLOGIA;N;2;3771751;1;34;0;40
12171;269;5019014;QUIMICA;N;2;3771751;1;67;0;80
12170;269;5019013;MATEMÁTICA;N;2;3771751;1;67;0;80
12168;706;9024102;ATIVIDADES COMPLEMENTARES DE CURSO;G;1;69827;1;0;0;200
12167;618;9026060;ATIVIDADES ACADÊMICO-CIENTÍFICO-CULTURAIS;G;1;78384;1;0;0;200
12166;203;DPE0257;SEMINÁRIOS INTEGRADORES;L;2;4206460;1;40;0;40
12165;203;DPE0256;PRÁTICAS DE ENSINO DE CIÊNCIAS E MATEMÁTICA;L;2;4206460;1;30;0;30
12164;203;DPE0255;TÓPICOS INTERDISCIPLINARES;L;2;4206460;1;40;0;40
12163;203;DPE0254;TÓPICOS DO ENSINO DE QUÍMICA;L;2;4206460;1;40;0;40
12162;203;DPE0253;TÓPICOS DO ENSINO DE FÍSICA;L;2;4206460;1;40;0;40
12161;203;DPE0252;TECNOLOGIAS DA INFORMAÇÃO E COMUNICAÇÃO NA EDUCAÇÃO;L;2;4206460;1;30;0;30
12160;203;DPE0251;TÓPICOS DO ENSINO DE MATEMÁTICA;L;2;4206460;1;40;0;40
12159;203;DPE0250;TÓPICOS DO ENSINO DE BIOLOGIA;L;2;4206460;1;40;0;40
12158;203;DPE0249;TEORIAS DO CONHECIMENTO;L;2;4206460;1;30;0;30
12157;203;DPE0248;TEORIAS DO CONHECIMENTO;L;2;4206460;1;30;0;30
12156;203;DPE0247;METODOLOGIA DA PESQUISA;L;2;4206460;1;30;0;30
12155;323;DPE0246;PRODUÇÃO TEXTUAL;L;2;4204886;1;30;0;30
12154;323;DPE0245;PRODUÇÃO TEXTUAL;L;2;4204886;1;30;0;30
12153;323;DPE0244;SEMINÁRIOS;L;2;4204886;1;30;0;30
12152;323;DPE0243;TÓPICOS ESPECIAIS EM COMPORTAMENTO ORGANIZACIONAL, CLIMA ORGANIZACIONAL E QUALIDADE D;L;2;4204886;1;30;0;30
12151;323;DPE0242;GESTÃO PARA ALTAS PRODUTIVIDADES E RISCO CLIMÁTICO;L;2;4204886;1;10;0;10
12150;323;DPE0241;GESTÃO DE MECANIZAÇÃO E AGRICULTURA DE PRECISÃO;L;2;4204886;1;30;0;30
12149;323;DPE0240;INOVAÇÕES BIOTECNOLÓGICAS;L;2;4204886;1;15;0;15
12148;323;DPE0239;BEM ESTAR ANIMAL;L;2;4204886;1;15;0;15
12147;323;DPE0238;SISTEMAS DE PRODUÇÃO DE BOVINOS E OVINOS DE CORTE;L;2;4204886;1;15;0;15
12146;323;DPE0237;SISTEMAS DE PRODUÇÃO DE SUÍNOS E AVES;L;2;4204886;1;15;0;15
12145;323;DPE0236;TRIBUTAÇÃO NO AGRONEGÓCIO;L;2;4204886;1;15;0;15
12144;323;DPE0235;GESTÃO E ANÁLISE DE PROJETOS;L;2;4204886;1;15;0;15
12143;323;DPE0234;CUSTOS DE PRODUÇÃO;L;2;4204886;1;30;0;30
12142;323;DPE0233;SISTEMAS DE PRODUÇÃO DE BOVINOS LEITEIROS;L;2;4204886;1;15;0;15
12141;323;DPE0232;GESTÃO APLICADA A UNIDADES ARMAZENADORAS;L;2;4204886;1;20;0;20
12140;323;DPE0231;MERCADOS AGRÍCOLAS;L;2;4204886;1;30;0;30
12139;323;DPE0230;METODOLOGIA DA PESQUISA;L;2;4204886;1;30;0;30
12138;323;DPE0229;GESTÃO ESTRATÉGICA DO AGRONEGÓCIO;L;2;4204886;1;30;0;30
12137;362;DPE0228;ECOLOGIA BÁSICA;L;2;4196912;1;32;0;32
12136;189;1015036;GESTÃO AMBIENTAL E TRATAMENTO DE RESÍDUOS;T;2;2266520;2;0;72;72
12135;189;1015035;GESTÃO AGROINDUSTRIAL;T;2;2266520;2;0;72;72
12134;189;1015034;TECNOLOGIA DE PRODUTOS DE ORIGEM ANIMAL II;T;2;2266520;2;0;90;90
12133;189;1015033;TECNOLOGIA DE PRODUTOS DE ORIGEM VEGETAL II;T;2;2266520;2;0;90;90
12132;189;1015032;ANÁLISE SENSORIAL;T;2;2266520;2;0;72;72
12131;189;1015031;TECNOLOGIA DE PRODUTOS DE ORIGEM ANIMAL I;T;2;2266520;2;0;72;72
12130;189;1015030;TECNOLOGIA DE PRODUTO DE ORIGEM VEGETAL I;T;2;2266520;2;0;72;72
12129;189;1015029;PRODUÇÃO AGROPECUÁRIA II;T;2;2266520;2;0;72;72
12128;189;1015028;INSTALAÇÕES E OPERAÇÕES AGROINDUSTRIAIS;T;2;2266520;2;0;72;72
12127;189;1015027;HIGIENE E CONTROLE DE QUALIDADE;T;2;2266520;2;0;72;72
12126;189;1015026;MICROBIOLOGIA DE ALIMENTOS;T;2;2266520;2;0;72;72
12125;189;1015025;PRODUÇÃO AGROPECUÁRIA I;T;2;2266520;2;0;90;90
12124;189;1015024;COMPOSIÇÃO DE ALIMENTOS E NUTRIÇÃO;T;2;2266520;2;0;90;90
12123;189;1015023;INTRODUÇÃO À GESTÃO AGROINDUSTRIAL;T;2;2266520;2;0;90;90
12122;189;1015022;ÉTICA, LEGISLAÇÃO E RESPONSABILIDADE SOCIAL;T;2;2266520;2;0;36;36
12121;189;1015021;PORTUGUÊS INSTRUMENTAL;T;2;2266520;2;0;36;36
12120;189;1015020;AMBIENTAÇÃO EM EAD;T;2;;2;0;36;36
12119;706;9024101;TRABALHO DE CONCLUSÃO DE CURSO II;G;1;69827;1;0;0;54
12118;706;9024100;ESTÁGIO CURRICULAR SUPERVISIONADO;G;1;69827;1;0;0;320
12117;865;2010042;ATIVIDADES COMPLEMENTARES;G;1;;1;0;0;132
12116;865;2010041;TRABALHO DE CONCLUSÃO DE CURSO II;G;2;;1;36;0;36
12115;865;2010040;ELETIVA III;G;2;;1;36;0;36
12114;865;2010039;GERAÇÃO DISTRIBUÍDA;G;2;;1;72;0;72
12113;865;2010038;SEGURANÇA NO TRABALHO;G;2;;1;72;0;72
12112;865;2010037;TRABALHO DE CONCLUSÃO DE CURSO I;G;2;;1;36;0;36
12111;865;2010036;ELETIVA II;G;2;;1;36;0;36
12110;865;2010035;ELETIVA I;G;2;;1;36;0;36
12109;865;2010034;ENERGIA E MEIO AMBIENTE;G;2;;1;72;0;72
12108;865;2010033;PROTEÇÃO DE SISTEMAS ELÉTRICOS;G;2;;1;72;0;72
12107;865;2010032;PROJETOS ELÉTRICOS II;G;2;;1;36;0;36
12106;865;2010031;EMPREENDEDORISMO;G;2;;1;36;0;36
12105;865;2010030;ACIONAMENTOS ELÉTRICOS;G;2;;1;72;0;72
12104;865;2010029;ANÁLISE DE SISTEMAS ELÉTRICOS;G;2;;1;72;0;72
12103;865;2010028;ELETRÔNICA DE POTÊNCIA;G;2;;1;72;0;72
12102;865;2010027;PROJETOS ELÉTRICOS I;G;2;;1;72;0;72
12101;865;2010026;LINHAS DE TRANSMISSÃO DE ENERGIA;G;2;;1;72;0;72
12100;706;9033027;COOPERATIVISMO E ASSOCIATIVISMO;G;2;69827;1;36;0;36
12099;865;2010025;TRANSFORMADORES;G;2;;1;72;0;72
12098;865;2010024;MÁQUINAS ELÉTRICAS;G;2;;1;72;0;72
12097;865;2010023;MICROCONTROLADORES;G;2;;1;72;0;72
12096;865;2010022;ELETRÔNICA II;G;2;;1;72;0;72
12095;865;2010021;SISTEMAS DE CONTROLE;G;2;;1;36;0;36
12094;865;2010020;ÉTICA PROFISSIONAL;G;2;;1;36;0;36
12093;865;2010019;MATEMÁTICA APLICADA;G;2;;1;72;0;72
12092;865;2010018;ELETROMAGNETISMO;G;2;;1;72;0;72
12091;865;2010017;CIRCUITOS ELÉTRICOS II;G;2;;1;72;0;72
12090;865;2010016;ELETRÔNICA I;G;2;;1;72;0;72
12089;865;2010015;INGLÊS INSTRUMENTAL;G;2;;1;36;0;36
12088;865;2010014;MÉTODOS NUMÉRICOS COMPUTACIONAIS;G;2;;1;36;0;36
12087;865;2010013;CÁLCULO I;G;2;;1;72;0;72
12086;865;2010012;INTRODUÇÃO À ENERGIA RENOVÁVEL;G;2;;1;72;0;72
12085;865;2010011;CIRCUITOS ELÉTRICOS I;G;2;;1;72;0;72
12084;865;2010010;LINGUAGEM DE PROGRAMAÇÃO;G;2;;1;72;0;72
12083;865;2010009;FÍSICA GERAL;G;2;;1;36;0;36
12082;865;2010008;METODOLOGIA CIENTIFICA;G;2;;1;36;0;36
12081;865;2010007;ALGORITMOS E PROGRAMAÇÃO;G;2;;1;72;0;72
12080;865;2010006;PRÉ-CÁLCULO;G;2;;1;72;0;72
12079;865;2010005;DESENHO TÉCNICO;G;2;;1;72;0;72
12078;865;2010004;SISTEMAS DIGITAIS;G;2;;1;36;0;36
12077;865;2010003;INSTALAÇÕES ELÉTRICAS;G;2;;1;36;0;36
12076;865;2010002;LEITURA E PRODUÇÃO TEXTUAL;G;2;;1;36;0;36
12075;865;2010001;QUÍMICA APLICADA;G;2;;1;36;0;36
12074;309;7001090;LIBRAS;M;2;1108;1;40;0;40
12073;707;9023103;ATIVIDADES COMPLEMENTARES DE CURSO;G;1;67444;1;0;0;256
12072;402;DPE0227;METODOLOGIA CIENTÍFICA;L;2;3673503;1;20;0;20
12071;582;8023065;INTRODUÇÃO AO PYTHON;G;2;66658;1;36;0;36
12070;402;DPE0226;FUNDAMENTOS EPISTEMOLÓGICOS DA AGROECOLOGIA;L;2;3673503;1;20;0;20
12069;402;DPE0225;ÉTICA, BIOÉTICA E SUSTENTABILIDADE;L;2;3673503;1;20;0;20
12068;402;DPE0224;ESTADO E POLÍTICA NA AMÉRICA LATINA E NO BRASIL;L;2;3673503;1;20;0;20
12067;402;DPE0223;HISTÓRIA DA EDUCAÇÃO BRASILEIRA E DA EDUCAÇÃO DO CAMPO;L;2;3673503;1;20;0;20
12066;402;DPE0222;POLÍTICAS PÚBLICAS E MARCOS NORMATIVOS DA EDUCAÇÃO DO CAMPO;L;2;3673503;1;20;0;20
12065;229;8007084;FILOSOFIA;N;2;2399352;1;40;0;48
12064;402;DPE0221;FUNDAMENTOS EPISTEMOLÓGICOS DA EDUCAÇÃO DO CAMPO;L;2;3673503;1;20;0;20
12063;229;8007083;SOCIOLOGIA;N;2;2399352;1;48;0;48
12062;229;8007082;FILOSOFIA;N;2;2399352;1;48;0;48
12061;229;8007081;MATEMÁTICA;N;2;2399352;1;96;0;96
12060;229;8007080;LÍNGUA PORTUGUESA E LITERATURA BRASIELEIRA;N;2;2399352;1;96;0;96
12059;584;8017056;ATIVIDADES COMPLEMENTARES DE CURSO;G;1;182354;1;0;0;200
12058;229;8017055;ATIVIDADES COMPLEMENTARES DE CURSO;G;1;182354;1;0;0;120
12057;862;4005053;INGLÊS PARA FINS ACADÊMICOS;G;2;3926604;1;36;0;36
12056;862;4005089;TÓPICOS DE TECNOLOGIA FARMACÊUTICA E COSMETOLOGIA;G;2;3926604;1;36;0;36
12055;862;4005088;TÓPICOS DE TECNOLOGIA FARMACÊUTICA E COSMETOLOGIA;G;2;3926604;1;36;0;36
12054;862;4005087;TÓPICOS DE TECNOLOGIA FARMACÊUTICA E COSMETOLOGIA;G;2;3926604;1;36;0;36
12053;862;4005086;TÓPICOS AVANÇADOS DE FÍSICO-QUÍMICA;G;2;3926604;1;36;0;36
12052;862;4005085;TÓPICOS AVANÇADOS DE FÍSICO-QUÍMICA;G;2;3926604;1;36;0;36
12051;862;4005084;TÓPICOS AVANÇADOS DE FÍSICO-QUÍMICA;G;2;3926604;1;36;0;36
12050;862;4005083;FÍSICO-QUÍMICA EXPERIMENTAL;G;2;3926604;1;36;0;36
12049;862;4005082;FÍSICO-QUÍMICA EXPERIMENTAL;G;2;3926604;1;36;0;36
12048;862;4005081;FÍSICO-QUÍMICA EXPERIMENTAL;G;2;3926604;1;36;0;36
12047;862;4005080;CINÉTICA E CÁLCULO DE REATORES;G;2;3926604;1;36;0;36
12046;862;4005079;CINÉTICA E CÁLCULO DE REATORES;G;2;3926604;1;36;0;36
12045;862;4005078;CINÉTICA E CÁLCULO DE REATORES;G;2;3926604;1;36;0;36
