id;num_tombamento;denominacao;id_marca_produto;id_material;id_unidade_resp_atual;valor;data_inicio_uso;ano_balanco
185870;1037449;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185869;1037448;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185868;1037447;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185867;1037446;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185866;1037445;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185865;1037444;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185864;1037443;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185863;1037442;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185862;1037441;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185861;1037440;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185860;1037439;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185859;1037438;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185858;1037437;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185857;1037436;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185856;1037435;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185855;1037434;CADEIRA FIXA DE APROXIMAÃ‡ÃƒO S/ BRAÃ‡O;32746;10242;466;89.220.000;22/01/2019;2019
185854;1037433;TEORIAS DA ADMINISTRAÃ‡ÃƒO PÃšBLICA;33139;10431;744;43.370.000;08/01/2019;2019
185853;1037432;TEORIAS DA ADMINISTRAÃ‡ÃƒO PÃšBLICA;33139;10431;744;43.370.000;08/01/2019;2019
185852;1037431;TEORIAS DA ADMINISTRAÃ‡ÃƒO PÃšBLICA;33139;10431;744;43.370.000;08/01/2019;2019
185851;1037430;TEORIAS DA ADMINISTRAÃ‡ÃƒO PÃšBLICA;33139;10431;744;43.370.000;08/01/2019;2019
185850;1037429;MATEMÃTICA COMERCIAL E FINANCEIRA E FUNDAMENTOS DE ESTATÃSTICA;33139;10430;744;35.860.000;08/01/2019;2019
185849;1037428;MATEMÃTICA COMERCIAL E FINANCEIRA E FUNDAMENTOS DE ESTATÃSTICA;33139;10430;744;35.860.000;08/01/2019;2019
185848;1037427;MATEMÃTICA COMERCIAL E FINANCEIRA E FUNDAMENTOS DE ESTATÃSTICA;33139;10430;744;35.980.000;08/01/2019;2019
185847;1037426;MATEMÃTICA COMERCIAL E FINANCEIRA E FUNDAMENTOS DE ESTATÃSTICA;33139;10430;744;35.860.000;08/01/2019;2019
185846;1037425;PROJETOS: PLANEJAMENTO, ELABORAÃ‡ÃƒO, ANÃLISE;33139;10429;744;75.080.000;08/01/2019;2019
185845;1037424;PROJETOS: PLANEJAMENTO, ELABORAÃ‡ÃƒO, ANÃLISE;33139;10429;744;75.080.000;08/01/2019;2019
185844;1037423;PROJETOS: PLANEJAMENTO, ELABORAÃ‡ÃƒO, ANÃLISE;33139;10429;744;75.080.000;08/01/2019;2019
185843;1037422;PROJETOS: PLANEJAMENTO, ELABORAÃ‡ÃƒO, ANÃLISE;33139;10429;744;75.080.000;08/01/2019;2019
185842;1037421;FUNDAMENTOS DE PSICOLOGIA ORGANIZACIONAL E DO TRABALHO;33139;10428;744;80.230.000;08/01/2019;2019
185841;1037420;FUNDAMENTOS DE PSICOLOGIA ORGANIZACIONAL E DO TRABALHO;33139;10428;744;80.230.000;08/01/2019;2019
185840;1037419;VIDA LÃQUIDA;33066;10427;744;46.210.000;08/01/2019;2019
185839;1037418;VIDA LÃQUIDA;33066;10427;744;46.210.000;08/01/2019;2019
185838;1037417;VIDA LÃQUIDA;33066;10427;744;46.210.000;08/01/2019;2019
185837;1037416;GESTÃƒO EMPRESARIAL - UMA PROPOSTA PERSPECTIVA ANTROPOLÃ“GICA;31672;10426;744;26.530.000;08/01/2019;2019
185836;1037415;GESTÃƒO EMPRESARIAL - UMA PROPOSTA PERSPECTIVA ANTROPOLÃ“GICA;31672;10426;744;26.530.000;08/01/2019;2019
185835;1037414;GESTÃƒO EMPRESARIAL - UMA PROPOSTA PERSPECTIVA ANTROPOLÃ“GICA;31672;10426;744;26.530.000;08/01/2019;2019
185834;1037413;GESTÃƒO EMPRESARIAL - UMA PROPOSTA PERSPECTIVA ANTROPOLÃ“GICA;31672;10426;744;26.530.000;08/01/2019;2019
185833;1037412;GESTÃƒO EMPRESARIAL - UMA PROPOSTA PERSPECTIVA ANTROPOLÃ“GICA;31672;10426;744;26.530.000;08/01/2019;2019
185832;1037411;GESTÃƒO EMPRESARIAL - UMA PROPOSTA PERSPECTIVA ANTROPOLÃ“GICA;31672;10426;744;26.530.000;08/01/2019;2019
185831;1037410;DINÃ‚MICA ORGANIZACIONAL E ESTRATÃ‰GIA - IMAGENS E CONCEITOS;32806;10425;744;43.370.000;08/01/2019;2019
185830;1037409;DINÃ‚MICA ORGANIZACIONAL E ESTRATÃ‰GIA - IMAGENS E CONCEITOS;32806;10425;744;43.370.000;08/01/2019;2019
185829;1037408;CONTABILIDADE DAS SOCIEDADES COOPERATIVAS;29800;10424;744;73.900.000;08/01/2019;2019
185828;1037407;CONTABILIDADE DAS SOCIEDADES COOPERATIVAS;29800;10424;744;73.900.000;08/01/2019;2019
185827;1037406;CONTABILIDADE DAS SOCIEDADES COOPERATIVAS;29800;10424;744;73.900.000;08/01/2019;2019
185826;1037405;CONTABILIDADE DAS SOCIEDADES COOPERATIVAS;29800;10424;744;73.900.000;08/01/2019;2019
185825;1037404;CONTABILIDADE PÃšBLICA: UMA ABORDAGEM DA ADMINISTRAÃ‡ÃƒO FINANCEIRA PÃšBLICA;29800;10423;744;69.360.000;08/01/2019;2019
185824;1037403;CONTABILIDADE PÃšBLICA: UMA ABORDAGEM DA ADMINISTRAÃ‡ÃƒO FINANCEIRA PÃšBLICA;29800;10423;744;69.360.000;08/01/2019;2019
185823;1037402;CONTABILIDADE PÃšBLICA: UMA ABORDAGEM DA ADMINISTRAÃ‡ÃƒO FINANCEIRA PÃšBLICA;29800;10423;744;69.360.000;08/01/2019;2019
185822;1037401;CONTABILIDADE PÃšBLICA: UMA ABORDAGEM DA ADMINISTRAÃ‡ÃƒO FINANCEIRA PÃšBLICA;29800;10423;744;69.360.000;08/01/2019;2019
185821;1037400;MANUAL DE GESTÃƒO DAS COOPERATIVAS - UMA ABORDAGEM PRÃTICA;29800;10420;744;72.220.000;08/01/2019;2019
185820;1037399;MANUAL DE GESTÃƒO DAS COOPERATIVAS - UMA ABORDAGEM PRÃTICA;29800;10420;744;72.220.000;08/01/2019;2019
185819;1037398;MANUAL DE GESTÃƒO DAS COOPERATIVAS - UMA ABORDAGEM PRÃTICA;29800;10420;744;72.220.000;08/01/2019;2019
185818;1037397;MANUAL DE GESTÃƒO DAS COOPERATIVAS - UMA ABORDAGEM PRÃTICA;29800;10420;744;72.220.000;08/01/2019;2019
185817;1037396;MANUAL DE GESTÃƒO DAS COOPERATIVAS - UMA ABORDAGEM PRÃTICA;29800;10420;744;72.220.000;08/01/2019;2019
185816;1037395;MANUAL DE GESTÃƒO DAS COOPERATIVAS - UMA ABORDAGEM PRÃTICA;29800;10420;744;72.220.000;08/01/2019;2019
185815;1037394;ECONOMIA INTERNACIONAL E COMÃ‰RCIO EXTERIOR;29800;10419;744;90.240.000;08/01/2019;2019
185814;1037393;ECONOMIA INTERNACIONAL E COMÃ‰RCIO EXTERIOR;29800;10419;744;90.240.000;08/01/2019;2019
185813;1037392;ECONOMIA INTERNACIONAL E COMÃ‰RCIO EXTERIOR;29800;10419;744;90.240.000;08/01/2019;2019
185812;1037391;ECONOMIA INTERNACIONAL E COMÃ‰RCIO EXTERIOR;29800;10419;744;90.240.000;08/01/2019;2019
185811;1037390;CONTABILIDADE PÃšBLICA: TEORIA E PRÃTICA;29800;10418;744;83.840.000;08/01/2019;2019
185810;1037389;CONTABILIDADE PÃšBLICA: TEORIA E PRÃTICA;29800;10418;744;83.840.000;08/01/2019;2019
185809;1037388;CENÃRIOS ECONÃ”MICOS E TENDÃŠNCIAS;32983;10417;744;19.700.000;08/01/2019;2019
185808;1037387;CENÃRIOS ECONÃ”MICOS E TENDÃŠNCIAS;32983;10417;744;19.700.000;08/01/2019;2019
185807;1037386;CENÃRIOS ECONÃ”MICOS E TENDÃŠNCIAS;32983;10417;744;19.700.000;08/01/2019;2019
185806;1037385;CENÃRIOS ECONÃ”MICOS E TENDÃŠNCIAS;32983;10417;744;19.700.000;08/01/2019;2019
185805;1037384;CENÃRIOS ECONÃ”MICOS E TENDÃŠNCIAS;32983;10417;744;19.700.000;08/01/2019;2019
185804;1037383;CENÃRIOS ECONÃ”MICOS E TENDÃŠNCIAS;32983;10417;744;19.700.000;08/01/2019;2019
185803;1037382;CENÃRIOS ECONÃ”MICOS E TENDÃŠNCIAS;32983;10417;744;19.700.000;08/01/2019;2019
185802;1037381;CENÃRIOS ECONÃ”MICOS E TENDÃŠNCIAS;32983;10417;744;19.700.000;08/01/2019;2019
185801;1037380;AVALIAÃ‡ÃƒO DE PROJETOS SOCIAIS;32983;10416;744;52.150.000;08/01/2019;2019
185800;1037379;AVALIAÃ‡ÃƒO DE PROJETOS SOCIAIS;32983;10416;744;52.150.000;08/01/2019;2019
185799;1037378;AVALIAÃ‡ÃƒO DE PROJETOS SOCIAIS;32983;10416;744;52.150.000;08/01/2019;2019
185798;1037377;AVALIAÃ‡ÃƒO DE PROJETOS SOCIAIS;32983;10416;744;52.150.000;08/01/2019;2019
185797;1037376;MANUAL DE ONGS: GUIA PRÃTICO DE ORIENTAÃ‡ÃƒO JURÃDICA;31106;10414;744;19.020.000;08/01/2019;2019
185796;1037375;MANUAL DE ONGS: GUIA PRÃTICO DE ORIENTAÃ‡ÃƒO JURÃDICA;31106;10414;744;19.020.000;08/01/2019;2019
185795;1037374;MANUAL DE ONGS: GUIA PRÃTICO DE ORIENTAÃ‡ÃƒO JURÃDICA;31106;10414;744;19.020.000;08/01/2019;2019
185794;1037373;MANUAL DE ONGS: GUIA PRÃTICO DE ORIENTAÃ‡ÃƒO JURÃDICA;31106;10414;744;19.020.000;08/01/2019;2019
185793;1037372;MANUAL DE ONGS: GUIA PRÃTICO DE ORIENTAÃ‡ÃƒO JURÃDICA;31106;10414;744;19.020.000;08/01/2019;2019
185792;1037371;MANUAL DE ONGS: GUIA PRÃTICO DE ORIENTAÃ‡ÃƒO JURÃDICA;31106;10414;744;19.020.000;08/01/2019;2019
185791;1037370;COMPETÃŠNCIAS, APRENDIZAGEM ORGANIZACIONAL E GESTÃƒO DO CONHECIMENTO;33299;10412;744;34.950.000;08/01/2019;2019
185790;1037369;COMPETÃŠNCIAS, APRENDIZAGEM ORGANIZACIONAL E GESTÃƒO DO CONHECIMENTO;33299;10412;744;34.950.000;08/01/2019;2019
185789;1037368;COMPETÃŠNCIAS, APRENDIZAGEM ORGANIZACIONAL E GESTÃƒO DO CONHECIMENTO;33299;10412;744;34.950.000;08/01/2019;2019
185788;1037367;COMPETÃŠNCIAS, APRENDIZAGEM ORGANIZACIONAL E GESTÃƒO DO CONHECIMENTO;33299;10412;744;34.950.000;08/01/2019;2019
185787;1037366;COMPETÃŠNCIAS, APRENDIZAGEM ORGANIZACIONAL E GESTÃƒO DO CONHECIMENTO;33299;10412;744;34.950.000;08/01/2019;2019
185786;1037365;COMPETÃŠNCIAS, APRENDIZAGEM ORGANIZACIONAL E GESTÃƒO DO CONHECIMENTO;33299;10412;744;34.950.000;08/01/2019;2019
185785;1037364;COMPETÃŠNCIAS, APRENDIZAGEM ORGANIZACIONAL E GESTÃƒO DO CONHECIMENTO;33299;10412;744;34.950.000;08/01/2019;2019
185784;1037363;COMPETÃŠNCIAS, APRENDIZAGEM ORGANIZACIONAL E GESTÃƒO DO CONHECIMENTO;33299;10412;744;34.950.000;08/01/2019;2019
185783;1037362;PROJETO DE ESTÃGIO E DE PESQUISA EM ADMINISTRAÃ‡ÃƒO: GUIA PARA ESTÃGIOS, TRABALHOS DE CONCLUSÃƒO, DISSERTAÃ‡Ã•ES E ESTUDOS DE CASO;29800;10411;744;65.820.000;08/01/2019;2019
185782;1037361;PROJETO DE ESTÃGIO E DE PESQUISA EM ADMINISTRAÃ‡ÃƒO: GUIA PARA ESTÃGIOS, TRABALHOS DE CONCLUSÃƒO, DISSERTAÃ‡Ã•ES E ESTUDOS DE CASO;29800;10411;744;65.820.000;08/01/2019;2019
185781;1037360;PROJETO DE ESTÃGIO E DE PESQUISA EM ADMINISTRAÃ‡ÃƒO: GUIA PARA ESTÃGIOS, TRABALHOS DE CONCLUSÃƒO, DISSERTAÃ‡Ã•ES E ESTUDOS DE CASO;29800;10411;744;65.820.000;08/01/2019;2019
185780;1037359;PROJETO DE ESTÃGIO E DE PESQUISA EM ADMINISTRAÃ‡ÃƒO: GUIA PARA ESTÃGIOS, TRABALHOS DE CONCLUSÃƒO, DISSERTAÃ‡Ã•ES E ESTUDOS DE CASO;29800;10411;744;65.820.000;08/01/2019;2019
185779;1037358;PROJETO DE ESTÃGIO E DE PESQUISA EM ADMINISTRAÃ‡ÃƒO: GUIA PARA ESTÃGIOS, TRABALHOS DE CONCLUSÃƒO, DISSERTAÃ‡Ã•ES E ESTUDOS DE CASO;29800;10411;744;65.820.000;08/01/2019;2019
185778;1037357;PROJETO DE ESTÃGIO E DE PESQUISA EM ADMINISTRAÃ‡ÃƒO: GUIA PARA ESTÃGIOS, TRABALHOS DE CONCLUSÃƒO, DISSERTAÃ‡Ã•ES E ESTUDOS DE CASO;29800;10411;744;65.820.000;08/01/2019;2019
185777;1037356;MATEMÃTICA FINANCEIRA: OBJETIVA E APLICADA;32519;10410;744;80.910.000;08/01/2019;2019
185776;1037355;MATEMÃTICA FINANCEIRA: OBJETIVA E APLICADA;32519;10410;744;80.910.000;08/01/2019;2019
185775;1037354;MATEMÃTICA FINANCEIRA: OBJETIVA E APLICADA;32519;10410;744;80.910.000;08/01/2019;2019
185774;1037353;MATEMÃTICA FINANCEIRA: OBJETIVA E APLICADA;32519;10410;744;80.910.000;08/01/2019;2019
185773;1037352;CURSO DE DIREITO TRIBUTÃRIO: COMPLETO. 5Âª ED.;33355;10409;744;80.300.000;08/01/2019;2019
185772;1037351;CURSO DE DIREITO TRIBUTÃRIO: COMPLETO. 5Âª ED.;33355;10409;744;80.300.000;08/01/2019;2019
185771;1037350;CURSO DE DIREITO TRIBUTÃRIO: COMPLETO. 5Âª ED.;33355;10409;744;80.300.000;08/01/2019;2019
185770;1037349;CURSO DE DIREITO TRIBUTÃRIO: COMPLETO. 5Âª ED.;33355;10409;744;80.300.000;08/01/2019;2019
185769;1037348;PLANEJAMENTO ESTRATÃ‰GICO: CONCEITOS, METODOLOGIA, PRÃTICAS - 27Âª ED.;29800;10408;744;86.200.000;08/01/2019;2019
185768;1037347;PLANEJAMENTO ESTRATÃ‰GICO: CONCEITOS, METODOLOGIA, PRÃTICAS - 27Âª ED.;29800;10408;744;86.200.000;08/01/2019;2019
185767;1037346;PLANEJAMENTO ESTRATÃ‰GICO: CONCEITOS, METODOLOGIA, PRÃTICAS - 27Âª ED.;29800;10408;744;86.200.000;08/01/2019;2019
185766;1037345;PLANEJAMENTO ESTRATÃ‰GICO: CONCEITOS, METODOLOGIA, PRÃTICAS - 27Âª ED.;29800;10408;744;86.200.000;08/01/2019;2019
185765;1037344;PLANEJAMENTO ESTRATÃ‰GICO: CONCEITOS, METODOLOGIA, PRÃTICAS - 27Âª ED.;29800;10408;744;86.200.000;08/01/2019;2019
185764;1037343;PLANEJAMENTO ESTRATÃ‰GICO: CONCEITOS, METODOLOGIA, PRÃTICAS - 27Âª ED.;29800;10408;744;86.200.000;08/01/2019;2019
185763;1037342;NEGOCIAÃ‡ÃƒO EMPRESARIAL: ENFOQUE SISTÃŠMICO E VISÃƒO ESTRATÃ‰GICA;29800;10407;744;47.980.000;08/01/2019;2019
185762;1037341;NEGOCIAÃ‡ÃƒO EMPRESARIAL: ENFOQUE SISTÃŠMICO E VISÃƒO ESTRATÃ‰GICA;29800;10407;744;47.980.000;08/01/2019;2019
185761;1037340;NEGOCIAÃ‡ÃƒO EMPRESARIAL: ENFOQUE SISTÃŠMICO E VISÃƒO ESTRATÃ‰GICA;29800;10407;744;47.980.000;08/01/2019;2019
185760;1037339;NEGOCIAÃ‡ÃƒO EMPRESARIAL: ENFOQUE SISTÃŠMICO E VISÃƒO ESTRATÃ‰GICA;29800;10407;744;47.980.000;08/01/2019;2019
185759;1037338;NEGOCIAÃ‡ÃƒO EMPRESARIAL: ENFOQUE SISTÃŠMICO E VISÃƒO ESTRATÃ‰GICA;29800;10407;744;47.980.000;08/01/2019;2019
185758;1037337;NEGOCIAÃ‡ÃƒO EMPRESARIAL: ENFOQUE SISTÃŠMICO E VISÃƒO ESTRATÃ‰GICA;29800;10407;744;47.980.000;08/01/2019;2019
185757;1037336;NEGOCIAÃ‡ÃƒO EMPRESARIAL: ENFOQUE SISTÃŠMICO E VISÃƒO ESTRATÃ‰GICA;29800;10407;744;47.980.000;08/01/2019;2019
185756;1037335;NEGOCIAÃ‡ÃƒO EMPRESARIAL: ENFOQUE SISTÃŠMICO E VISÃƒO ESTRATÃ‰GICA;29800;10407;744;47.980.000;08/01/2019;2019
185755;1037334;TEORIA DOS JOGOS: COM APLICAÃ‡Ã•ES EM ECONOMIA, ADMINISTRAÃ‡ÃƒO E CIÃŠNCIAS SOCIAIS;31808;10405;744;65.250.000;08/01/2019;2019
185754;1037333;TEORIA DOS JOGOS: COM APLICAÃ‡Ã•ES EM ECONOMIA, ADMINISTRAÃ‡ÃƒO E CIÃŠNCIAS SOCIAIS;31808;10405;744;65.250.000;08/01/2019;2019
185753;1037332;TEORIA DOS JOGOS: COM APLICAÃ‡Ã•ES EM ECONOMIA, ADMINISTRAÃ‡ÃƒO E CIÃŠNCIAS SOCIAIS;31808;10405;744;65.250.000;08/01/2019;2019
185752;1037331;TEORIA DOS JOGOS: COM APLICAÃ‡Ã•ES EM ECONOMIA, ADMINISTRAÃ‡ÃƒO E CIÃŠNCIAS SOCIAIS;31808;10405;744;65.250.000;08/01/2019;2019
185751;1037330;TEORIA DOS JOGOS: COM APLICAÃ‡Ã•ES EM ECONOMIA, ADMINISTRAÃ‡ÃƒO E CIÃŠNCIAS SOCIAIS;31808;10405;744;65.250.000;08/01/2019;2019
185750;1037329;TEORIA DOS JOGOS: COM APLICAÃ‡Ã•ES EM ECONOMIA, ADMINISTRAÃ‡ÃƒO E CIÃŠNCIAS SOCIAIS;31808;10405;744;65.250.000;08/01/2019;2019
185749;1037328;TREINAMENTO E DESENVOLVIMENTO DE RECURSOS HUMANOS: COMO INCREMENTAR TALENTOS NA EMPRESA;31808;10403;744;42.260.000;08/01/2019;2019
185748;1037327;TREINAMENTO E DESENVOLVIMENTO DE RECURSOS HUMANOS: COMO INCREMENTAR TALENTOS NA EMPRESA;31808;10403;744;42.260.000;08/01/2019;2019
185747;1037326;TREINAMENTO E DESENVOLVIMENTO DE RECURSOS HUMANOS: COMO INCREMENTAR TALENTOS NA EMPRESA;31808;10403;744;42.260.000;08/01/2019;2019
185746;1037325;TREINAMENTO E DESENVOLVIMENTO DE RECURSOS HUMANOS: COMO INCREMENTAR TALENTOS NA EMPRESA;31808;10403;744;42.260.000;08/01/2019;2019
185745;1037324;TREINAMENTO E DESENVOLVIMENTO DE RECURSOS HUMANOS: COMO INCREMENTAR TALENTOS NA EMPRESA;31808;10403;744;42.260.000;08/01/2019;2019
185744;1037323;TREINAMENTO E DESENVOLVIMENTO DE RECURSOS HUMANOS: COMO INCREMENTAR TALENTOS NA EMPRESA;31808;10403;744;42.260.000;08/01/2019;2019
185743;1037322;TREINAMENTO E DESENVOLVIMENTO DE RECURSOS HUMANOS: COMO INCREMENTAR TALENTOS NA EMPRESA;31808;10403;744;42.260.000;08/01/2019;2019
185742;1037321;TREINAMENTO E DESENVOLVIMENTO DE RECURSOS HUMANOS: COMO INCREMENTAR TALENTOS NA EMPRESA;31808;10403;744;42.260.000;08/01/2019;2019
185741;1037320;ADMINISTRAÃ‡ÃƒO DE RECURSOS HUMANOS: FUNDAMENTOS BÃSICOS. 8. ED.;31808;10402;744;50.840.000;08/01/2019;2019
185740;1037319;ADMINISTRAÃ‡ÃƒO DE RECURSOS HUMANOS: FUNDAMENTOS BÃSICOS. 8. ED.;31808;10402;744;50.840.000;08/01/2019;2019
185739;1037318;ADMINISTRAÃ‡ÃƒO DE RECURSOS HUMANOS: FUNDAMENTOS BÃSICOS. 8. ED.;31808;10402;744;50.840.000;08/01/2019;2019
185738;1037317;ADMINISTRAÃ‡ÃƒO DE RECURSOS HUMANOS: FUNDAMENTOS BÃSICOS. 8. ED.;31808;10402;744;50.840.000;08/01/2019;2019
185737;1037316;ADMINISTRAÃ‡ÃƒO DE RECURSOS HUMANOS: FUNDAMENTOS BÃSICOS. 8. ED.;31808;10402;744;50.840.000;08/01/2019;2019
185736;1037315;ADMINISTRAÃ‡ÃƒO DE RECURSOS HUMANOS: FUNDAMENTOS BÃSICOS. 8. ED.;31808;10402;744;50.840.000;08/01/2019;2019
185735;1037314;ADMINISTRAÃ‡ÃƒO DE RECURSOS HUMANOS: FUNDAMENTOS BÃSICOS. 8. ED.;31808;10402;744;50.840.000;08/01/2019;2019
185734;1037313;ADMINISTRAÃ‡ÃƒO DE RECURSOS HUMANOS: FUNDAMENTOS BÃSICOS. 8. ED.;31808;10402;744;50.840.000;08/01/2019;2019
185733;1037312;GESTÃƒO DA QUALIDADE: CONCEITOS E TÃ‰CNICAS;29800;10400;744;54.880.000;08/01/2019;2019
185732;1037311;GESTÃƒO DA QUALIDADE: CONCEITOS E TÃ‰CNICAS;29800;10400;744;54.880.000;08/01/2019;2019
185731;1037310;GESTÃƒO DA QUALIDADE: CONCEITOS E TÃ‰CNICAS;29800;10400;744;54.880.000;08/01/2019;2019
185730;1037309;GESTÃƒO DA QUALIDADE: CONCEITOS E TÃ‰CNICAS;29800;10400;744;54.880.000;08/01/2019;2019
185729;1037308;GESTÃƒO DA QUALIDADE: CONCEITOS E TÃ‰CNICAS;29800;10400;744;54.880.000;08/01/2019;2019
185728;1037307;GESTÃƒO DA QUALIDADE: CONCEITOS E TÃ‰CNICAS;29800;10400;744;54.880.000;08/01/2019;2019
185727;1037306;SOCIOLOGIA APLICADA Ã€ ADMINISTRAÃ‡ÃƒO;32519;10399;744;50.340.000;08/01/2019;2019
185726;1037305;SOCIOLOGIA APLICADA Ã€ ADMINISTRAÃ‡ÃƒO;32519;10399;744;50.340.000;08/01/2019;2019
185725;1037304;SOCIOLOGIA APLICADA Ã€ ADMINISTRAÃ‡ÃƒO;32519;10399;744;50.340.000;08/01/2019;2019
185724;1037303;SOCIOLOGIA APLICADA Ã€ ADMINISTRAÃ‡ÃƒO;32519;10399;744;50.340.000;08/01/2019;2019
185723;1037302;NEGOCIAÃ‡ÃƒO: TÃ‰CNICAS EFICAZES PARA RESULTADOS CONCRETOS;31556;10398;744;31.610.000;08/01/2019;2019
185722;1037301;NEGOCIAÃ‡ÃƒO: TÃ‰CNICAS EFICAZES PARA RESULTADOS CONCRETOS;31556;10398;744;31.610.000;08/01/2019;2019
185721;1037300;NEGOCIAÃ‡ÃƒO: TÃ‰CNICAS EFICAZES PARA RESULTADOS CONCRETOS;31556;10398;744;31.610.000;08/01/2019;2019
185720;1037299;NEGOCIAÃ‡ÃƒO: TÃ‰CNICAS EFICAZES PARA RESULTADOS CONCRETOS;31556;10398;744;31.610.000;08/01/2019;2019
185719;1037298;NEGOCIAÃ‡ÃƒO: TÃ‰CNICAS EFICAZES PARA RESULTADOS CONCRETOS;31556;10398;744;31.610.000;08/01/2019;2019
185718;1037297;NEGOCIAÃ‡ÃƒO: TÃ‰CNICAS EFICAZES PARA RESULTADOS CONCRETOS;31556;10398;744;31.610.000;08/01/2019;2019
185717;1037296;NEGOCIAÃ‡ÃƒO: TÃ‰CNICAS EFICAZES PARA RESULTADOS CONCRETOS;31556;10398;744;31.610.000;08/01/2019;2019
185716;1037295;NEGOCIAÃ‡ÃƒO: TÃ‰CNICAS EFICAZES PARA RESULTADOS CONCRETOS;31556;10398;744;31.610.000;08/01/2019;2019
185715;1037294;GESTÃƒO DE PESSOAS NAS ORGANIZAÃ‡Ã•ES: CONCEITOS BÃSICOS E APLICAÃ‡Ã•ES;29800;10397;744;30.140.000;08/01/2019;2019
185714;1037293;GESTÃƒO DE PESSOAS NAS ORGANIZAÃ‡Ã•ES: CONCEITOS BÃSICOS E APLICAÃ‡Ã•ES;29800;10397;744;30.140.000;08/01/2019;2019
185713;1037292;GESTÃƒO DE PESSOAS NAS ORGANIZAÃ‡Ã•ES: CONCEITOS BÃSICOS E APLICAÃ‡Ã•ES;29800;10397;744;30.140.000;08/01/2019;2019
185712;1037291;GESTÃƒO DE PESSOAS NAS ORGANIZAÃ‡Ã•ES: CONCEITOS BÃSICOS E APLICAÃ‡Ã•ES;29800;10397;744;30.140.000;08/01/2019;2019
185711;1037290;GESTÃƒO DE PESSOAS NAS ORGANIZAÃ‡Ã•ES: CONCEITOS BÃSICOS E APLICAÃ‡Ã•ES;29800;10397;744;30.140.000;08/01/2019;2019
185710;1037289;GESTÃƒO DE PESSOAS NAS ORGANIZAÃ‡Ã•ES: CONCEITOS BÃSICOS E APLICAÃ‡Ã•ES;29800;10397;744;30.140.000;08/01/2019;2019
185709;1037288;GESTÃƒO DE PESSOAS NAS ORGANIZAÃ‡Ã•ES: CONCEITOS BÃSICOS E APLICAÃ‡Ã•ES;29800;10397;744;30.140.000;08/01/2019;2019
185708;1037287;GESTÃƒO DE PESSOAS NAS ORGANIZAÃ‡Ã•ES: CONCEITOS BÃSICOS E APLICAÃ‡Ã•ES;29800;10397;744;30.140.000;08/01/2019;2019
185707;1037286;FINANÃ‡AS CORPORATIVAS E VALOR;29800;10396;744;139.220.000;08/01/2019;2019
185706;1037285;FINANÃ‡AS CORPORATIVAS E VALOR;29800;10396;744;139.220.000;08/01/2019;2019
185705;1037284;FINANÃ‡AS CORPORATIVAS E VALOR;29800;10396;744;139.220.000;08/01/2019;2019
185704;1037283;FINANÃ‡AS CORPORATIVAS E VALOR;29800;10396;744;139.220.000;08/01/2019;2019
185703;1037282;Ã‰TICA E RESPONSABILIDADE SOCIAL NOS NEGÃ“CIOS;32519;10395;744;69.290.000;08/01/2019;2019
185702;1037281;Ã‰TICA E RESPONSABILIDADE SOCIAL NOS NEGÃ“CIOS;32519;10395;744;69.290.000;08/01/2019;2019
185701;1037280;Ã‰TICA E RESPONSABILIDADE SOCIAL NOS NEGÃ“CIOS;32519;10395;744;69.290.000;08/01/2019;2019
